,link,summary,templates,related_status,related_timestep,source
48,https://drive.google.com/file/d/14HWWQB6Sci3k61EBCCki7eqM--X6uNFB/view?usp=sharing,,The drone is flying with a damaged frame.(0:05) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 8.0}"
13,https://drive.google.com/file/d/1jhDd9szj7n1hX4JOzRsz4zjrHLjsQ5-5/view?usp=sharing,"Risk of physical and internal damage! The drone's battery is low. It's flying at a 1m altitude. Also, it's overcast and the drone isn't waterproof. [SEP]
(0:00) Risk of physical damage! Another drone is in the flight path, only 5m away. [SEP]
(0:04) Risk of physical damage! Now that drone in the flight path is only 3m away. [SEP]
(0:06) Risk of physical damage! There's an industrial water tank in 3m and in the flight path. [SEP]
(0:07) Risk of physical damage! The tank in the drone's path is now only 1m away. [SEP]
(0:08) Risk of physical damage! That other drone is again in the flight path and 8m away. [SEP]","The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:04) The drone is facing the risk of physical damage. It's flying too close to drone at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 1.0m, and the pilot is not experienced.(0:04) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 5.0m. (0:04) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 3.0m. (0:08) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 8.0m. (0:06) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 3.0m. (0:07) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 1.0m.","{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}","{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}"
119,https://drive.google.com/file/d/1lCxT4fYHTEKCf57v-HpJ4C99lXI-Jvjs/view?usp=sharing,"Risk of physical damage! The drone is flying with low battery at a 5m altitude. Its frame also needs repairing. [SEP]
(0:12) Risk of physical damage! A tree in 3m is in the drone's path. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a bell-shaped statue in the drone's flight path at a distance of 10.0m. (0:12) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}"
55,https://drive.google.com/file/d/1FGcdfYr0bFg67q4jBxJCvnxRPm_6ueaX/view?usp=sharing,"Risk of physical damage and lost connection! The drone's frame is damaged and its battery is running low. The wind is strong and the drone is flying at a 50m altitude. The distance between the drone and remote is 4198m. [SEP]
(0:01) Risk of physical damage! The drone is approaching a tower in its path 8m away.[SEP]
(0:03) Risk of physical damage! Now the drone is flying 1m from the tower. [SEP]","The drone has only 40% battery and is 4198m away from the remote control.The drone is flying with a damaged frame.The drone is flying in low temperature at 10 degree with a low battery level at 40%.The drone is flying in a strong wind of 15m/s with a low battery level at 40%.(0:03) The drone is facing the risk of physical damage. It's flying too close to tower at a distance of 1.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a tower in the drone's flight path at a distance of 8.0m.","{""Distance_from_remote_control (m)"": 4198, ""Battery_level"": 40}{""Normal_frame"": false}{""Battery_level"": 40, ""Temperature (celcius)"": 10}{""Battery_level"": 40, ""WindSpeed (m/s)"": 15}","{""time_stamp"": ""0:03"", ""name"": ""tower"", ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""tower"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4198, ""Battery_level"": 40}{""Normal_frame"": false}{""Battery_level"": 40, ""Temperature (celcius)"": 10}{""Battery_level"": 40, ""WindSpeed (m/s)"": 15}{""time_stamp"": ""0:03"", ""name"": ""tower"", ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""tower"", ""Distance"": 8.0}"
198,https://drive.google.com/file/d/1kCo9JtIcsk6L6P0rLKFW1WUoOy6Jsdbx/view?usp=sharing,(0:08) Risk of physical damage! There are people in the drone's flight path at a distance of 7m. [SEP],"(0:09) The drone is facing the risk of physical damage. It's flying too close to people sitting under tree at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to tree at a distance of 3.0m, and the pilot is not experienced.(0:09) The drone is risking physical damage. It's flying too close to the moving people sitting under tree at a distance of 3.0m.(0:08) The drone is facing the risk of physical damage. There is a people sitting under tree in the drone's flight path at a distance of 7.0m.",,"{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""tree"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0}{""time_stamp"": ""0:08"", ""name"": ""people sitting under tree"", ""Distance"": 7.0}","{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""tree"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0}{""time_stamp"": ""0:08"", ""name"": ""people sitting under tree"", ""Distance"": 7.0}"
167,https://drive.google.com/file/d/1FQppPw5pyX4_fYL9ESwY4DBOqzzDvX-L/view?usp=sharing,"Risk of physical damage and lost connection! The drone is flying 1m high with a damaged frame. It's on low battery and 4778m front he remote. [SEP]
(0:02) Risk of physical damage! The drone is approaching a tree in its path in 8m. [SEP]
(0:04) Risk of physical damage! There's a wooden box 2m from the drone. [SEP]
(0:07) Risk of physical damage! Now the wooden box is only 1m away. [SEP]",The drone has only 30% battery and is 4778m away from the remote control.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}"
154,https://drive.google.com/file/d/1oYWBh-N2cXmqb7aOEJ9P5-BTr9TOG2DY/view?usp=sharing,(0:03) Risk of physical damage! There's a window only 1.5m away. [SEP],,,,
112,https://drive.google.com/file/d/1dRPdkGssRghqYWwxv5sxOVzlq5jEobfF/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:03) Risk of physical damage! There's another tree only 2m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 8.0}"
19,https://drive.google.com/file/d/1kQxO4rBcCQwG47bQVSBswsSfc1FZmYk-/view?usp=sharing,"Risk of physical damage and lost connection! The drone is flying with an empty battery while 4347m away from the remote, at an altitude of 5m. [SEP]
(0:01) Risk of physical damage! There's a ruin in the drone's path in 5m. [SEP]",The drone has only 10% battery and is 4347m away from the remote control.The flying drone is runing out of battery with only 10% charge.(0:01) The drone is facing the risk of physical damage. There is a ruin in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}","{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}"
194,https://drive.google.com/file/d/1zjn6o6v0JKTucJ0qvPgv3Wf8NyszEq8u/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:01) Risk of physical damage! Now the tree is only 1m away. [SEP]
(0:10) Risk of physical damage! There's a person only 1m away. [SEP]","(0:07) The drone is risking physical damage. It's flying too close to the moving person on tree at a distance of 3.0m. (0:10) The drone is risking physical damage. It's flying too close to the moving person on tree at a distance of 1.0m.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a person beside tree in the drone's flight path at a distance of 10.0m.(0:10) The drone is flying very close to a human at a distance of 1.0m, and might cause human injury.",,"{""time_stamp"": ""0:07"", ""name"": ""person on tree"", ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": ""person on tree"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""person beside tree"", ""Distance"": 10.0}{""time_stamp"": ""0:10"", ""Distance"": 1.0}","{""time_stamp"": ""0:07"", ""name"": ""person on tree"", ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": ""person on tree"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""person beside tree"", ""Distance"": 10.0}{""time_stamp"": ""0:10"", ""Distance"": 1.0}"
4,https://drive.google.com/file/d/104p6p70MNuFRofwz8Em2OcOh1VypPIhe/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 5m. [SEP]
(0:00) Risk of physical damage! There's a wall only .5m away. [SEP]
(0:01) Risk of physical damage! There’s another wall in the drone's flight path at a distance of 1.5m. [SEP]
(0:03) Risk of physical damage! Now the wall is only 1m away. [SEP]","The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to wall in castle 1 at a distance of 0.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to wall in castle 2 at a distance of 1.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to wall in castle 2 at a distance of 1.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a wall in castle 2 in the drone's flight path at a distance of 1.5m.","{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""wall in castle 1"", ""Distance"": 0.5} {""time_stamp"": ""0:01"", ""name"": ""wall in castle 2"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""wall in castle 2"", ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""wall in castle 2"", ""Distance"": 1.5}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""wall in castle 1"", ""Distance"": 0.5} {""time_stamp"": ""0:01"", ""name"": ""wall in castle 2"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""wall in castle 2"", ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""wall in castle 2"", ""Distance"": 1.5}"
80,https://drive.google.com/file/d/1_iqwxrNaYtlcvWkYecEPWoGzoEuX77cd/view?usp=sharing,"Risk of physical damage! The drone has low battery. It’s flying at an altitude of 1m in a low-temperature setting. [SEP]
(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:05) Risk of physical damage! Now the tree is in the drone's flight path at a distance of 1m. [SEP]
(0:06) Risk of physical damage! Now the tree is only 2m away. [SEP]
(0:14) Risk of physical damage! There's another tree in the drone's flight path at a distance of 7m. [SEP]
(0:16) Risk of physical damage! Now the tree is only 1m away. [SEP]",The drone is flying in low temperature at 9 degree with a low battery level at 40%.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 1.0m. (0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 10.0m. (0:14) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 7.0m.,"{""Battery_level"": 40, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 10.0} {""time_stamp"": ""0:14"", ""name"": ""tree 4"", ""Distance"": 7.0}","{""Battery_level"": 40, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 10.0} {""time_stamp"": ""0:14"", ""name"": ""tree 4"", ""Distance"": 7.0}"
